|6.6.6
contcrust_091219_4.tab                                                                              
           2
T(K)    
   273.14999999999998     
   16.160101010101009     
         100
P(bar)  
   1.0000000000000000     
   1010.0909090909091     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  1307.396       13132.18       2877.746    
  1323.557       13132.18       2876.184    
  1339.717       13132.18       2873.554    
  1355.877       13132.18       2871.267    
  1372.037       13132.18       2867.458    
  1388.197       13132.18       2866.223    
  1404.357       13132.18       2864.638    
  1420.517       13132.18       2863.488    
  1436.677       13132.18       2862.064    
  1452.837       13132.18       2861.087    
  1468.997       13132.18       2860.586    
  1485.158       13132.18       2858.692    
  1501.318       13132.18       2858.159    
  1517.478       13132.18       2856.220    
  1533.638       13132.18       2854.955    
  1549.798       13132.18       2853.348    
  1565.958       13132.18       2852.379    
  1582.118       13132.18       2850.852    
  1598.278       13132.18       2849.870    
  1614.438       13132.18       2848.603    
  1630.598       13132.18       2847.688    
  1646.759       13132.18       2846.213    
  1662.919       13132.18       2843.162    
  1679.079       13132.18       2838.798    
  1695.239       13132.18       2835.102    
  1711.399       13132.18       2830.596    
  1727.559       13132.18       2828.371    
  1743.719       13132.18       2828.332    
  1759.879       13132.18       2825.055    
  1776.039       13132.18       2822.958    
  1792.199       13132.18       2820.519    
  1808.360       13132.18       2819.809    
  1824.520       13132.18       2793.376    
  1840.680       13132.18       2792.179    
  1856.840       13132.18       2749.908    
  1873.000       13132.18       2748.799    
  273.1500       14142.27       3172.330    
  289.3101       14142.27       3172.434    
  305.4702       14142.27       3171.730    
  321.6303       14142.27       3171.002    
  337.7904       14142.27       3170.227    
  353.9505       14142.27       3169.513    
  370.1106       14142.27       3168.726    
  386.2707       14142.27       3167.873    
  402.4308       14142.27       3167.027    
  418.5909       14142.27       3166.129    
  434.7510       14142.27       3165.225    
  450.9111       14142.27       3164.285    
  467.0712       14142.27       3163.400    
  483.2313       14142.27       3162.374    
  499.3914       14142.27       3161.308    
  515.5515       14142.27       3160.118    
  531.7116       14142.27       3159.084    
  547.8717       14142.27       3157.775    
  564.0318       14142.27       3156.353    
  580.1919       14142.27       3155.270    
  596.3520       14142.27       3153.674    
  612.5121       14142.27       3152.558    
  628.6722       14142.27       3150.806    
  644.8323       14142.27       3148.898    
  660.9924       14142.27       3147.735    
  677.1525       14142.27       3145.650    
  693.3126       14142.27       3144.454    
  709.4727       14142.27       3142.133    
  725.6328       14142.27       3140.659    
  741.7929       14142.27       3135.543    
  757.9530       14142.27       3132.598    
  774.1131       14142.27       3129.477    
  790.2732       14142.27       3126.164    
  806.4333       14142.27       3122.445    
  822.5934       14142.27       3120.118    
  838.7535       14142.27       3115.805    
  854.9136       14142.27       3111.601    
  871.0737       14142.27       3106.697    
  887.2338       14142.27       3035.902    
  903.3939       14142.27       3001.444    
  919.5540       14142.27       3017.615    
  935.7141       14142.27       3017.485    
  951.8742       14142.27       2972.965    
  968.0343       14142.27       2963.417    
  984.1944       14142.27       2951.629    
  1000.355       14142.27       2944.396    
  1016.515       14142.27       2992.593    
  1032.675       14142.27       2946.810    
  1048.835       14142.27       2963.036    
  1064.995       14142.27       2958.336    
  1081.155       14142.27       2935.375    
  1097.315       14142.27       2935.514    
  1113.475       14142.27       2918.867    
  1129.635       14142.27       2916.297    
  1145.795       14142.27       2913.882    
  1161.956       14142.27       2909.176    
  1178.116       14142.27       2906.681    
  1194.276       14142.27       2900.312    
  1210.436       14142.27       2897.722    
  1226.596       14142.27       2895.241    
  1242.756       14142.27       2894.025    
  1258.916       14142.27       2893.166    
  1275.076       14142.27       2890.059    
  1291.236       14142.27       2889.087    
  1307.396       14142.27       2886.549    
  1323.557       14142.27       2884.837    
  1339.717       14142.27       2884.926    
  1355.877       14142.27       2881.728    
  1372.037       14142.27       2881.816    
  1388.197       14142.27       2880.375    
  1404.357       14142.27       2877.656    
  1420.517       14142.27       2874.370    
  1436.677       14142.27       2871.827    
  1452.837       14142.27       2869.741    
  1468.997       14142.27       2866.218    
  1485.158       14142.27       2864.785    
  1501.318       14142.27       2864.417    
  1517.478       14142.27       2862.232    
  1533.638       14142.27       2860.948    
  1549.798       14142.27       2859.724    
  1565.958       14142.27       2858.367    
  1582.118       14142.27       2857.038    
  1598.278       14142.27       2856.496    
  1614.438       14142.27       2854.831    
  1630.598       14142.27       2853.764    
  1646.759       14142.27       2853.030    
  1662.919       14142.27       2851.421    
  1679.079       14142.27       2847.461    
  1695.239       14142.27       2843.355    
  1711.399       14142.27       2838.464    
  1727.559       14142.27       2835.195    
  1743.719       14142.27       2836.903    
  1759.879       14142.27       2833.025    
  1776.039       14142.27       2829.889    
  1792.199       14142.27       2827.641    
  1808.360       14142.27       2824.048    
  1824.520       14142.27       2824.281    
  1840.680       14142.27       2799.707    
  1856.840       14142.27       2759.051    
  1873.000       14142.27       2757.454    
  273.1500       15152.36       3174.726    
  289.3101       15152.36       3175.704    
  305.4702       15152.36       3175.022    
  321.6303       15152.36       3174.347    
  337.7904       15152.36       3173.582    
  353.9505       15152.36       3172.850    
  370.1106       15152.36       3172.094    
  386.2707       15152.36       3171.254    
  402.4308       15152.36       3170.445    
  418.5909       15152.36       3169.560    
  434.7510       15152.36       3168.699    
  450.9111       15152.36       3167.771    
  467.0712       15152.36       3166.788    
  483.2313       15152.36       3165.914    
  499.3914       15152.36       3164.911    
  515.5515       15152.36       3163.800    
  531.7116       15152.36       3162.782    
  547.8717       15152.36       3161.562    
  564.0318       15152.36       3160.236    
  580.1919       15152.36       3159.169    
  596.3520       15152.36       3157.697    
  612.5121       15152.36       3156.599    
  628.6722       15152.36       3154.977    
  644.8323       15152.36       3153.209    
  660.9924       15152.36       3152.066    
  677.1525       15152.36       3150.124    
  693.3126       15152.36       3148.949    
  709.4727       15152.36       3145.801    
  725.6328       15152.36       3145.088    
  741.7929       15152.36       3140.809    
  757.9530       15152.36       3138.692    
  774.1131       15152.36       3136.170    
  790.2732       15152.36       3133.561    
  806.4333       15152.36       3130.190    
  822.5934       15152.36       3126.499    
  838.7535       15152.36       3123.075    
  854.9136       15152.36       3118.571    
  871.0737       15152.36       3116.951    
  887.2338       15152.36       3109.310    
  903.3939       15152.36       3105.444    
  919.5540       15152.36       3100.617    
  935.7141       15152.36       3099.447    
  951.8742       15152.36       3013.309    
  968.0343       15152.36       3009.355    
  984.1944       15152.36       2986.413    
  1000.355       15152.36       2967.392    
  1016.515       15152.36       2966.229    
  1032.675       15152.36       3008.980    
  1048.835       15152.36       2985.329    
  1064.995       15152.36       2970.008    
  1081.155       15152.36       2976.604    
  1097.315       15152.36       2958.534    
  1113.475       15152.36       2932.605    
  1129.635       15152.36       2933.015    
  1145.795       15152.36       2923.196    
  1161.956       15152.36       2920.571    
  1178.116       15152.36       2920.746    
  1194.276       15152.36       2912.531    
  1210.436       15152.36       2908.456    
  1226.596       15152.36       2905.550    
  1242.756       15152.36       2902.938    
  1258.916       15152.36       2901.914    
  1275.076       15152.36       2898.129    
  1291.236       15152.36       2896.806    
  1307.396       15152.36       2894.573    
  1323.557       15152.36       2892.555    
  1339.717       15152.36       2890.781    
  1355.877       15152.36       2890.100    
  1372.037       15152.36       2888.526    
  1388.197       15152.36       2886.893    
  1404.357       15152.36       2885.739    
  1420.517       15152.36       2884.156    
  1436.677       15152.36       2882.781    
  1452.837       15152.36       2881.161    
  1468.997       15152.36       2880.409    
  1485.158       15152.36       2878.883    
  1501.318       15152.36       2876.455    
  1517.478       15152.36       2876.429    
  1533.638       15152.36       2871.363    
  1549.798       15152.36       2867.923    
  1565.958       15152.36       2864.956    
  1582.118       15152.36       2863.598    
  1598.278       15152.36       2862.480    
  1614.438       15152.36       2861.329    
  1630.598       15152.36       2860.152    
  1646.759       15152.36       2859.540    
  1662.919       15152.36       2857.934    
  1679.079       15152.36       2855.466    
  1695.239       15152.36       2850.915    
  1711.399       15152.36       2846.042    
  1727.559       15152.36       2845.016    
  1743.719       15152.36       2843.343    
  1759.879       15152.36       2839.767    
  1776.039       15152.36       2836.091    
  1792.199       15152.36       2834.381    
  1808.360       15152.36       2833.465    
  1824.520       15152.36       2831.429    
  1840.680       15152.36       2829.282    
  1856.840       15152.36       2806.577    
  1873.000       15152.36       2766.702    
  273.1500       16162.45       3178.079    
  289.3101       16162.45       3178.952    
  305.4702       16162.45       3178.280    
  321.6303       16162.45       3177.614    
  337.7904       16162.45       3176.861    
  353.9505       16162.45       3176.139    
  370.1106       16162.45       3175.394    
  386.2707       16162.45       3174.565    
  402.4308       16162.45       3173.767    
  418.5909       16162.45       3172.894    
  434.7510       16162.45       3172.044    
  450.9111       16162.45       3171.130    
  467.0712       16162.45       3170.320    
  483.2313       16162.45       3169.372    
  499.3914       16162.45       3168.308    
  515.5515       16162.45       3167.212    
  531.7116       16162.45       3166.208    
  547.8717       16162.45       3165.004    
  564.0318       16162.45       3163.694    
  580.1919       16162.45       3162.643    
  596.3520       16162.45       3161.188    
  612.5121       16162.45       3160.107    
  628.6722       16162.45       3158.505    
  644.8323       16162.45       3156.758    
  660.9924       16162.45       3155.633    
  677.1525       16162.45       3153.713    
  693.3126       16162.45       3152.559    
  709.4727       16162.45       3150.431    
  725.6328       16162.45       3149.228    
  741.7929       16162.45       3145.616    
  757.9530       16162.45       3143.274    
  774.1131       16162.45       3140.261    
  790.2732       16162.45       3138.314    
  806.4333       16162.45       3135.645    
  822.5934       16162.45       3132.325    
  838.7535       16162.45       3129.833    
  854.9136       16162.45       3125.920    
  871.0737       16162.45       3123.473    
  887.2338       16162.45       3119.859    
  903.3939       16162.45       3115.021    
  919.5540       16162.45       3107.984    
  935.7141       16162.45       3103.417    
  951.8742       16162.45       3101.632    
  968.0343       16162.45       3095.835    
  984.1944       16162.45       3044.090    
  1000.355       16162.45       3037.743    
  1016.515       16162.45       2990.749    
  1032.675       16162.45       3028.562    
  1048.835       16162.45       3021.630    
  1064.995       16162.45       2992.478    
  1081.155       16162.45       3001.247    
  1097.315       16162.45       2992.048    
  1113.475       16162.45       2973.899    
  1129.635       16162.45       2961.547    
  1145.795       16162.45       2944.621    
  1161.956       16162.45       2937.235    
  1178.116       16162.45       2927.980    
  1194.276       16162.45       2925.922    
  1210.436       16162.45       2921.996    
  1226.596       16162.45       2917.716    
  1242.756       16162.45       2914.701    
  1258.916       16162.45       2909.850    
  1275.076       16162.45       2906.420    
  1291.236       16162.45       2904.773    
  1307.396       16162.45       2906.306    
  1323.557       16162.45       2902.981    
  1339.717       16162.45       2900.616    
  1355.877       16162.45       2898.680    
  1372.037       16162.45       2898.034    
  1388.197       16162.45       2894.968    
  1404.357       16162.45       2893.498    
  1420.517       16162.45       2892.344    
  1436.677       16162.45       2891.934    
  1452.837       16162.45       2889.255    
  1468.997       16162.45       2887.656    
  1485.158       16162.45       2886.141    
  1501.318       16162.45       2885.157    
  1517.478       16162.45       2883.600    
  1533.638       16162.45       2881.614    
  1549.798       16162.45       2880.072    
  1565.958       16162.45       2879.063    
  1582.118       16162.45       2875.740    
  1598.278       16162.45       2873.001    
  1614.438       16162.45       2870.310    
  1630.598       16162.45       2866.440    
  1646.759       16162.45       2866.077    
  1662.919       16162.45       2864.132    
  1679.079       16162.45       2862.242    
  1695.239       16162.45       2858.595    
  1711.399       16162.45       2853.084    
  1727.559       16162.45       2852.631    
  1743.719       16162.45       2849.518    
  1759.879       16162.45       2848.528    
  1776.039       16162.45       2844.475    
  1792.199       16162.45       2845.191    
  1808.360       16162.45       2841.971    
  1824.520       16162.45       2841.058    
  1840.680       16162.45       2840.141    
  1856.840       16162.45       2817.087    
  1873.000       16162.45       2815.713    
  273.1500       17172.55       3181.919    
  289.3101       17172.55       3182.196    
  305.4702       17172.55       3181.537    
  321.6303       17172.55       3180.889    
  337.7904       17172.55       3180.145    
  353.9505       17172.55       3179.446    
  370.1106       17172.55       3178.724    
  386.2707       17172.55       3177.906    
  402.4308       17172.55       3177.139    
  418.5909       17172.55       3176.277    
  434.7510       17172.55       3175.466    
  450.9111       17172.55       3174.563    
  467.0712       17172.55       3173.746    
  483.2313       17172.55       3172.843    
  499.3914       17172.55       3171.848    
  515.5515       17172.55       3170.819    
  531.7116       17172.55       3169.830    
  547.8717       17172.55       3168.705    
  564.0318       17172.55       3167.483    
  580.1919       17172.55       3166.448    
  596.3520       17172.55       3165.096    
  612.5121       17172.55       3164.032    
  628.6722       17172.55       3162.546    
  644.8323       17172.55       3160.926    
  660.9924       17172.55       3159.820    
  677.1525       17172.55       3158.036    
  693.3126       17172.55       3156.902    
  709.4727       17172.55       3154.936    
  725.6328       17172.55       3153.326    
  741.7929       17172.55       3150.103    
  757.9530       17172.55       3147.016    
  774.1131       17172.55       3145.392    
  790.2732       17172.55       3142.792    
  806.4333       17172.55       3140.210    
  822.5934       17172.55       3138.014    
  838.7535       17172.55       3134.628    
  854.9136       17172.55       3134.248    
  871.0737       17172.55       3130.042    
  887.2338       17172.55       3126.454    
  903.3939       17172.55       3120.756    
  919.5540       17172.55       3119.031    
  935.7141       17172.55       3111.448    
  951.8742       17172.55       3111.038    
  968.0343       17172.55       3105.102    
  984.1944       17172.55       3097.049    
  1000.355       17172.55       3093.331    
  1016.515       17172.55       3090.272    
  1032.675       17172.55       3061.007    
  1048.835       17172.55       3023.180    
  1064.995       17172.55       3022.404    
  1081.155       17172.55       3029.590    
  1097.315       17172.55       2992.815    
  1113.475       17172.55       2974.855    
  1129.635       17172.55       2987.388    
  1145.795       17172.55       2981.717    
  1161.956       17172.55       2960.469    
  1178.116       17172.55       2958.753    
  1194.276       17172.55       2940.034    
  1210.436       17172.55       2936.126    
  1226.596       17172.55       2936.565    
  1242.756       17172.55       2927.488    
  1258.916       17172.55       2923.925    
  1275.076       17172.55       2916.061    
  1291.236       17172.55       2916.134    
  1307.396       17172.55       2913.558    
  1323.557       17172.55       2910.390    
  1339.717       17172.55       2909.587    
  1355.877       17172.55       2909.450    
  1372.037       17172.55       2906.948    
  1388.197       17172.55       2905.424    
  1404.357       17172.55       2904.912    
  1420.517       17172.55       2901.452    
  1436.677       17172.55       2901.722    
  1452.837       17172.55       2898.192    
  1468.997       17172.55       2894.432    
  1485.158       17172.55       2892.825    
  1501.318       17172.55       2892.982    
  1517.478       17172.55       2889.644    
  1533.638       17172.55       2890.696    
  1549.798       17172.55       2886.931    
  1565.958       17172.55       2885.185    
  1582.118       17172.55       2885.067    
  1598.278       17172.55       2883.595    
  1614.438       17172.55       2882.083    
  1630.598       17172.55       2880.611    
  1646.759       17172.55       2876.980    
  1662.919       17172.55       2874.436    
  1679.079       17172.55       2869.892    
  1695.239       17172.55       2866.965    
  1711.399       17172.55       2864.417    
  1727.559       17172.55       2863.082    
  1743.719       17172.55       2861.624    
  1759.879       17172.55       2860.227    
  1776.039       17172.55       2857.008    
  1792.199       17172.55       2855.922    
  1808.360       17172.55       2852.728    
  1824.520       17172.55       2851.930    
  1840.680       17172.55       2849.902    
  1856.840       17172.55       2849.222    
  1873.000       17172.55       2828.703    
  273.1500       18182.64       3185.212    
  289.3101       18182.64       3185.417    
  305.4702       18182.64       3184.783    
  321.6303       18182.64       3184.148    
  337.7904       18182.64       3183.415    
  353.9505       18182.64       3182.735    
  370.1106       18182.64       3182.034    
  386.2707       18182.64       3181.227    
  402.4308       18182.64       3180.486    
  418.5909       18182.64       3179.636    
  434.7510       18182.64       3178.860    
  450.9111       18182.64       3177.970    
  467.0712       18182.64       3177.156    
  483.2313       18182.64       3176.214    
  499.3914       18182.64       3175.340    
  515.5515       18182.64       3174.373    
  531.7116       18182.64       3173.397    
  547.8717       18182.64       3172.344    
  564.0318       18182.64       3171.200    
  580.1919       18182.64       3170.180    
  596.3520       18182.64       3168.926    
  612.5121       18182.64       3167.877    
  628.6722       18182.64       3166.500    
  644.8323       18182.64       3164.994    
  660.9924       18182.64       3163.905    
  677.1525       18182.64       3162.254    
  693.3126       18182.64       3161.139    
  709.4727       18182.64       3158.511    
  725.6328       18182.64       3157.375    
  741.7929       18182.64       3154.597    
  757.9530       18182.64       3153.394    
  774.1131       18182.64       3150.898    
  790.2732       18182.64       3149.432    
  806.4333       18182.64       3146.733    
  822.5934       18182.64       3144.707    
  838.7535       18182.64       3141.844    
  854.9136       18182.64       3138.573    
  871.0737       18182.64       3135.707    
  887.2338       18182.64       3133.262    
  903.3939       18182.64       3132.079    
  919.5540       18182.64       3120.469    
  935.7141       18182.64       3116.592    
  951.8742       18182.64       3121.789    
  968.0343       18182.64       3117.077    
  984.1944       18182.64       3112.528    
  1000.355       18182.64       3102.886    
  1016.515       18182.64       3099.227    
  1032.675       18182.64       3096.343    
  1048.835       18182.64       3089.193    
  1064.995       18182.64       3080.954    
  1081.155       18182.64       3056.417    
  1097.315       18182.64       3052.773    
  1113.475       18182.64       3028.397    
  1129.635       18182.64       3023.125    
  1145.795       18182.64       2997.209    
  1161.956       18182.64       3004.921    
  1178.116       18182.64       2990.753    
  1194.276       18182.64       2958.308    
  1210.436       18182.64       2963.173    
  1226.596       18182.64       2946.022    
  1242.756       18182.64       2944.470    
  1258.916       18182.64       2948.443    
  1275.076       18182.64       2933.382    
  1291.236       18182.64       2928.124    
  1307.396       18182.64       2923.848    
  1323.557       18182.64       2921.511    
  1339.717       18182.64       2917.926    
  1355.877       18182.64       2916.139    
  1372.037       18182.64       2916.459    
  1388.197       18182.64       2914.791    
  1404.357       18182.64       2915.103    
  1420.517       18182.64       2912.708    
  1436.677       18182.64       2910.556    
  1452.837       18182.64       2909.427    
  1468.997       18182.64       2904.101    
  1485.158       18182.64       2901.291    
  1501.318       18182.64       2901.747    
  1517.478       18182.64       2902.038    
  1533.638       18182.64       2899.839    
  1549.798       18182.64       2897.589    
  1565.958       18182.64       2894.298    
  1582.118       18182.64       2892.664    
  1598.278       18182.64       2890.018    
  1614.438       18182.64       2888.830    
  1630.598       18182.64       2887.862    
  1646.759       18182.64       2886.244    
  1662.919       18182.64       2884.375    
  1679.079       18182.64       2882.582    
  1695.239       18182.64       2879.026    
  1711.399       18182.64       2874.483    
  1727.559       18182.64       2871.315    
  1743.719       18182.64       2872.372    
  1759.879       18182.64       2869.268    
  1776.039       18182.64       2865.504    
  1792.199       18182.64       2863.715    
  1808.360       18182.64       2861.738    
  1824.520       18182.64       2859.786    
  1840.680       18182.64       2859.149    
  1856.840       18182.64       2857.227    
  1873.000       18182.64       2856.312    
  273.1500       19192.73       3188.491    
  289.3101       19192.73       3188.636    
  305.4702       19192.73       3188.001    
  321.6303       19192.73       3187.375    
  337.7904       19192.73       3186.652    
  353.9505       19192.73       3185.981    
  370.1106       19192.73       3185.290    
  386.2707       19192.73       3184.494    
  402.4308       19192.73       3183.763    
  418.5909       19192.73       3182.923    
  434.7510       19192.73       3182.158    
  450.9111       19192.73       3181.279    
  467.0712       19192.73       3180.528    
  483.2313       19192.73       3179.656    
  499.3914       19192.73       3178.684    
  515.5515       19192.73       3177.729    
  531.7116       19192.73       3176.766    
  547.8717       19192.73       3175.726    
  564.0318       19192.73       3174.597    
  580.1919       19192.73       3173.591    
  596.3520       19192.73       3172.351    
  612.5121       19192.73       3171.318    
  628.6722       19192.73       3169.957    
  644.8323       19192.73       3168.468    
  660.9924       19192.73       3167.396    
  677.1525       19192.73       3165.763    
  693.3126       19192.73       3164.665    
  709.4727       19192.73       3162.869    
  725.6328       19192.73       3161.353    
  741.7929       19192.73       3159.198    
  757.9530       19192.73       3156.751    
  774.1131       19192.73       3154.813    
  790.2732       19192.73       3153.252    
  806.4333       19192.73       3149.851    
  822.5934       19192.73       3148.830    
  838.7535       19192.73       3146.217    
  854.9136       19192.73       3143.672    
  871.0737       19192.73       3140.932    
  887.2338       19192.73       3137.631    
  903.3939       19192.73       3136.489    
  919.5540       19192.73       3128.649    
  935.7141       19192.73       3123.011    
  951.8742       19192.73       3128.242    
  968.0343       19192.73       3122.773    
  984.1944       19192.73       3121.106    
  1000.355       19192.73       3116.767    
  1016.515       19192.73       3107.427    
  1032.675       19192.73       3105.355    
  1048.835       19192.73       3100.635    
  1064.995       19192.73       3096.439    
  1081.155       19192.73       3087.240    
  1097.315       19192.73       3078.619    
  1113.475       19192.73       3073.115    
  1129.635       19192.73       3059.770    
  1145.795       19192.73       3040.490    
  1161.956       19192.73       3013.159    
  1178.116       19192.73       3017.403    
  1194.276       19192.73       2988.154    
  1210.436       19192.73       2961.165    
  1226.596       19192.73       2969.542    
  1242.756       19192.73       2961.181    
  1258.916       19192.73       2962.459    
  1275.076       19192.73       2950.579    
  1291.236       19192.73       2954.925    
  1307.396       19192.73       2944.992    
  1323.557       19192.73       2934.896    
  1339.717       19192.73       2930.163    
  1355.877       19192.73       2928.773    
  1372.037       19192.73       2925.422    
  1388.197       19192.73       2923.669    
  1404.357       19192.73       2919.954    
  1420.517       19192.73       2917.425    
  1436.677       19192.73       2917.909    
  1452.837       19192.73       2914.977    
  1468.997       19192.73       2912.325    
  1485.158       19192.73       2910.102    
  1501.318       19192.73       2909.840    
  1517.478       19192.73       2914.409    
  1533.638       19192.73       2911.509    
  1549.798       19192.73       2908.024    
  1565.958       19192.73       2905.828    
  1582.118       19192.73       2904.201    
  1598.278       19192.73       2902.368    
  1614.438       19192.73       2899.391    
  1630.598       19192.73       2895.707    
  1646.759       19192.73       2894.127    
  1662.919       19192.73       2892.059    
  1679.079       19192.73       2891.461    
  1695.239       19192.73       2888.655    
  1711.399       19192.73       2883.979    
  1727.559       19192.73       2880.113    
  1743.719       19192.73       2879.386    
  1759.879       19192.73       2879.083    
  1776.039       19192.73       2873.822    
  1792.199       19192.73       2871.807    
  1808.360       19192.73       2870.060    
  1824.520       19192.73       2867.676    
  1840.680       19192.73       2866.599    
  1856.840       19192.73       2864.520    
  1873.000       19192.73       2861.981    
  273.1500       20202.82       3191.575    
  289.3101       20202.82       3191.832    
  305.4702       20202.82       3191.218    
  321.6303       20202.82       3190.608    
  337.7904       20202.82       3189.894    
  353.9505       20202.82       3189.240    
  370.1106       20202.82       3188.567    
  386.2707       20202.82       3187.781    
  402.4308       20202.82       3187.077    
  418.5909       20202.82       3186.248    
  434.7510       20202.82       3185.511    
  450.9111       20202.82       3184.644    
  467.0712       20202.82       3183.885    
  483.2313       20202.82       3182.971    
  499.3914       20202.82       3182.126    
  515.5515       20202.82       3181.222    
  531.7116       20202.82       3180.273    
  547.8717       20202.82       3179.294    
  564.0318       20202.82       3178.237    
  580.1919       20202.82       3177.246    
  596.3520       20202.82       3176.094    
  612.5121       20202.82       3175.076    
  628.6722       20202.82       3173.805    
  644.8323       20202.82       3172.424    
  660.9924       20202.82       3171.369    
  677.1525       20202.82       3169.851    
  693.3126       20202.82       3168.770    
  709.4727       20202.82       3166.391    
  725.6328       20202.82       3165.286    
  741.7929       20202.82       3163.157    
  757.9530       20202.82       3161.274    
  774.1131       20202.82       3159.992    
  790.2732       20202.82       3158.910    
  806.4333       20202.82       3156.106    
  822.5934       20202.82       3154.218    
  838.7535       20202.82       3150.971    
  854.9136       20202.82       3149.562    
  871.0737       20202.82       3147.632    
  887.2338       20202.82       3144.170    
  903.3939       20202.82       3141.720    
  919.5540       20202.82       3135.546    
  935.7141       20202.82       3129.665    
  951.8742       20202.82       3136.024    
  968.0343       20202.82       3131.372    
  984.1944       20202.82       3128.996    
  1000.355       20202.82       3124.316    
  1016.515       20202.82       3122.073    
  1032.675       20202.82       3112.421    
  1048.835       20202.82       3110.792    
  1064.995       20202.82       3102.773    
  1081.155       20202.82       3094.873    
  1097.315       20202.82       3097.624    
  1113.475       20202.82       3091.500    
  1129.635       20202.82       3079.424    
  1145.795       20202.82       3075.152    
  1161.956       20202.82       3064.054    
  1178.116       20202.82       3050.522    
  1194.276       20202.82       3038.421    
  1210.436       20202.82       3023.705    
  1226.596       20202.82       3008.106    
  1242.756       20202.82       2990.202    
  1258.916       20202.82       2988.560    
  1275.076       20202.82       2974.647    
  1291.236       20202.82       2972.872    
  1307.396       20202.82       2968.496    
  1323.557       20202.82       2952.168    
  1339.717       20202.82       2945.256    
  1355.877       20202.82       2939.944    
  1372.037       20202.82       2934.119    
  1388.197       20202.82       2935.018    
  1404.357       20202.82       2935.455    
  1420.517       20202.82       2931.486    
  1436.677       20202.82       2932.375    
  1452.837       20202.82       2930.673    
  1468.997       20202.82       2921.933    
  1485.158       20202.82       2919.942    
  1501.318       20202.82       2919.933    
  1517.478       20202.82       2919.132    
  1533.638       20202.82       2916.728    
  1549.798       20202.82       2912.858    
  1565.958       20202.82       2910.384    
  1582.118       20202.82       2913.114    
  1598.278       20202.82       2909.518    
  1614.438       20202.82       2907.620    
  1630.598       20202.82       2903.138    
  1646.759       20202.82       2901.999    
  1662.919       20202.82       2901.639    
  1679.079       20202.82       2899.359    
  1695.239       20202.82       2896.295    
  1711.399       20202.82       2892.186    
  1727.559       20202.82       2889.762    
  1743.719       20202.82       2887.562    
  1759.879       20202.82       2883.002    
  1776.039       20202.82       2883.444    
  1792.199       20202.82       2880.108    
  1808.360       20202.82       2879.009    
  1824.520       20202.82       2876.109    
  1840.680       20202.82       2873.107    
  1856.840       20202.82       2870.688    
  1873.000       20202.82       2869.480    
  273.1500       21212.91       3194.627    
  289.3101       21212.91       3195.027    
  305.4702       21212.91       3194.411    
  321.6303       21212.91       3193.809    
  337.7904       21212.91       3193.105    
  353.9505       21212.91       3192.460    
  370.1106       21212.91       3191.796    
  386.2707       21212.91       3191.019    
  402.4308       21212.91       3190.325    
  418.5909       21212.91       3189.506    
  434.7510       21212.91       3188.779    
  450.9111       21212.91       3187.922    
  467.0712       21212.91       3187.224    
  483.2313       21212.91       3186.368    
  499.3914       21212.91       3185.437    
  515.5515       21212.91       3184.545    
  531.7116       21212.91       3183.607    
  547.8717       21212.91       3182.641    
  564.0318       21212.91       3181.597    
  580.1919       21212.91       3180.619    
  596.3520       21212.91       3179.481    
  612.5121       21212.91       3178.476    
  628.6722       21212.91       3177.220    
  644.8323       21212.91       3175.855    
  660.9924       21212.91       3174.815    
  677.1525       21212.91       3173.313    
  693.3126       21212.91       3172.248    
  709.4727       21212.91       3170.598    
  725.6328       21212.91       3168.805    
  741.7929       21212.91       3167.298    
  757.9530       21212.91       3165.413    
  774.1131       21212.91       3163.668    
  790.2732       21212.91       3162.017    
  806.4333       21212.91       3159.941    
  822.5934       21212.91       3158.034    
  838.7535       21212.91       3155.802    
  854.9136       21212.91       3153.684    
  871.0737       21212.91       3151.808    
  887.2338       21212.91       3148.565    
  903.3939       21212.91       3146.776    
  919.5540       21212.91       3145.533    
  935.7141       21212.91       3140.346    
  951.8742       21212.91       3140.152    
  968.0343       21212.91       3137.074    
  984.1944       21212.91       3134.509    
  1000.355       21212.91       3131.298    
  1016.515       21212.91       3128.269    
  1032.675       21212.91       3121.778    
  1048.835       21212.91       3112.643    
  1064.995       21212.91       3109.771    
  1081.155       21212.91       3113.010    
  1097.315       21212.91       3101.049    
  1113.475       21212.91       3100.926    
  1129.635       21212.91       3093.687    
  1145.795       21212.91       3092.070    
  1161.956       21212.91       3082.047    
  1178.116       21212.91       3074.503    
  1194.276       21212.91       3069.978    
  1210.436       21212.91       3053.468    
  1226.596       21212.91       3045.445    
  1242.756       21212.91       3034.898    
  1258.916       21212.91       3021.932    
  1275.076       21212.91       3005.251    
  1291.236       21212.91       2997.246    
  1307.396       21212.91       2983.981    
  1323.557       21212.91       2978.599    
  1339.717       21212.91       2973.919    
  1355.877       21212.91       2964.597    
  1372.037       21212.91       2953.857    
  1388.197       21212.91       2953.139    
  1404.357       21212.91       2945.028    
  1420.517       21212.91       2944.934    
  1436.677       21212.91       2942.576    
  1452.837       21212.91       2937.079    
  1468.997       21212.91       2933.611    
  1485.158       21212.91       2930.570    
  1501.318       21212.91       2929.200    
  1517.478       21212.91       2930.034    
  1533.638       21212.91       2926.295    
  1549.798       21212.91       2921.879    
